billing_id,subscription_id,customer_id,billing_date,due_date,base_amount,additional_charges,tax_amount,total_amount,payment_amount,payment_date,payment_method,status,billing_cycle
BILL-1234583786,SUB-10001192,CUS-10810,2025-02-01,2025-02-15,379.34,38.25,47.97,465.56,465.56,2025-02-02,Credit Card,Paid,2025-02-01
BILL-1234583787,SUB-10001192,CUS-10810,2025-03-01,2025-03-15,379.34,0,39.55,418.89,418.89,2025-03-09,PayPal,Paid,2025-03-01
BILL-1234583788,SUB-10001192,CUS-10810,2025-04-01,2025-04-15,379.34,0,41.28,420.62,420.62,2025-04-05,Bank Transfer,Paid,2025-04-01
BILL-1234583789,SUB-10001192,CUS-10810,2025-05-01,2025-05-15,379.34,0,42.09,421.43,421.43,2025-05-12,Bank Transfer,Paid,2025-05-01
BILL-1234583790,SUB-10001192,CUS-10810,2025-06-01,2025-06-15,379.34,0,30.6,409.94,null,null,null,Unpaid,2025-06-01
BILL-1234583791,SUB-10001194,CUS-10812,2024-10-01,2024-10-15,57.59,0,4.95,62.54,62.54,2024-10-15,Credit Card,Paid,2024-10-01
BILL-1234583792,SUB-10001194,CUS-10812,2024-11-01,2024-11-15,57.59,41.02,9.51,108.12,108.12,2024-11-03,Credit Card,Paid,2024-11-01
BILL-1234583793,SUB-10001194,CUS-10812,2024-12-01,2024-12-15,57.59,6.1,5.41,69.1,69.1,2024-12-18,PayPal,Paid,2024-12-01
BILL-1234583794,SUB-10001194,CUS-10812,2025-01-01,2025-01-15,57.59,45.07,10.47,113.13,113.13,2025-01-03,Bank Transfer,Paid,2025-01-01
BILL-1234583795,SUB-10001194,CUS-10812,2025-02-01,2025-02-15,57.59,0,5.1,62.69,62.69,2025-02-06,PayPal,Paid,2025-02-01
BILL-1234583796,SUB-10001194,CUS-10812,2025-03-01,2025-03-15,57.59,0,5.53,63.12,32.1,2025-03-27,Credit Card,Partial,2025-03-01
BILL-1234583797,SUB-10001194,CUS-10812,2025-04-01,2025-04-15,57.59,0,6.16,63.75,63.75,2025-04-11,Check,Paid,2025-04-01
BILL-1234583798,SUB-10001194,CUS-10812,2025-05-01,2025-05-15,57.59,14.84,6.03,78.46,null,null,null,Late,2025-05-01
BILL-1234583799,SUB-10001194,CUS-10812,2025-06-01,2025-06-15,57.59,0,6.67,64.26,null,null,null,Unpaid,2025-06-01
BILL-1234583800,SUB-10001195,CUS-10813,2024-01-01,2024-01-15,86.26,0,7.02,93.28,93.28,2024-01-09,Bank Transfer,Paid,2024-01-01
BILL-1234583801,SUB-10001195,CUS-10813,2024-02-01,2024-02-15,86.26,0,8.54,94.8,94.8,2024-02-13,Bank Transfer,Paid,2024-02-01
BILL-1234583802,SUB-10001195,CUS-10813,2024-03-01,2024-03-15,86.26,0,7.48,93.74,93.74,2024-03-05,Bank Transfer,Paid,2024-03-01
BILL-1234583803,SUB-10001195,CUS-10813,2024-04-01,2024-04-15,86.26,14.24,10.4,110.9,110.9,2024-04-16,Credit Card,Paid,2024-04-01
BILL-1234583804,SUB-10001195,CUS-10813,2024-05-01,2024-05-15,86.26,0,8.23,94.49,94.49,2024-05-03,Bank Transfer,Paid,2024-05-01
BILL-1234583805,SUB-10001195,CUS-10813,2024-06-01,2024-06-15,86.26,10.77,8.51,105.54,105.54,2024-06-14,Check,Paid,2024-06-01
BILL-1234583806,SUB-10001195,CUS-10813,2024-07-01,2024-07-15,86.26,0,7.41,93.67,93.67,2024-07-11,Bank Transfer,Paid,2024-07-01
BILL-1234583807,SUB-10001195,CUS-10813,2024-08-01,2024-08-15,86.26,0,6.96,93.22,93.22,2024-08-05,Check,Paid,2024-08-01
BILL-1234583808,SUB-10001195,CUS-10813,2024-09-01,2024-09-15,86.26,0,9.94,96.2,96.2,2024-09-05,PayPal,Paid,2024-09-01
BILL-1234583809,SUB-10001195,CUS-10813,2024-10-01,2024-10-15,86.26,0,7.44,93.7,93.7,2024-10-14,Bank Transfer,Paid,2024-10-01
BILL-1234583810,SUB-10001195,CUS-10813,2024-11-01,2024-11-15,86.26,26.6,13.46,126.32,126.32,2024-11-03,PayPal,Paid,2024-11-01
BILL-1234583811,SUB-10001195,CUS-10813,2024-12-01,2024-12-15,86.26,22.9,9.82,118.98,118.98,2024-12-11,Check,Paid,2024-12-01
BILL-1234583812,SUB-10001195,CUS-10813,2025-01-01,2025-01-15,86.26,10.63,9.84,106.73,106.73,2025-01-06,Check,Paid,2025-01-01
BILL-1234583813,SUB-10001195,CUS-10813,2025-02-01,2025-02-15,86.26,0,8.39,94.65,94.65,2025-02-12,Bank Transfer,Paid,2025-02-01
BILL-1234583814,SUB-10001195,CUS-10813,2025-03-01,2025-03-15,86.26,0,8.25,94.51,50.47,2025-03-30,Credit Card,Partial,2025-03-01
BILL-1234583815,SUB-10001195,CUS-10813,2025-04-01,2025-04-15,86.26,0,9.39,95.65,44.1,2025-04-27,Bank Transfer,Partial,2025-04-01
BILL-1234583816,SUB-10001195,CUS-10813,2025-05-01,2025-05-15,86.26,0,10.03,96.29,96.29,2025-05-14,Credit Card,Paid,2025-05-01
BILL-1234583817,SUB-10001195,CUS-10813,2025-06-01,2025-06-15,86.26,0,8.77,95.03,95.03,2025-06-09,Credit Card,Paid,2025-06-01
BILL-1234583818,SUB-10001196,CUS-10814,2024-01-01,2024-01-15,119.99,15.08,13.08,148.15,148.15,2024-01-02,PayPal,Paid,2024-01-01
BILL-1234583819,SUB-10001196,CUS-10814,2024-02-01,2024-02-15,119.99,0,11.67,131.66,131.66,2024-02-14,Check,Paid,2024-02-01
BILL-1234583820,SUB-10001196,CUS-10814,2024-03-01,2024-03-15,119.99,0,12.28,132.27,132.27,2024-03-07,PayPal,Paid,2024-03-01
BILL-1234583821,SUB-10001196,CUS-10814,2024-04-01,2024-04-15,119.99,0,14.32,134.31,134.31,2024-04-12,Check,Paid,2024-04-01
BILL-1234583822,SUB-10001196,CUS-10814,2024-05-01,2024-05-15,119.99,0,10.21,130.2,130.2,2024-05-03,Check,Paid,2024-05-01
BILL-1234583823,SUB-10001196,CUS-10814,2024-06-01,2024-06-15,119.99,0,13.38,133.37,133.37,2024-06-05,PayPal,Paid,2024-06-01
BILL-1234583824,SUB-10001196,CUS-10814,2024-07-01,2024-07-15,119.99,18.4,15.61,154,154,2024-07-10,Credit Card,Paid,2024-07-01
BILL-1234583825,SUB-10001196,CUS-10814,2024-08-01,2024-08-15,119.99,0,11.87,131.86,131.86,2024-08-05,Bank Transfer,Paid,2024-08-01
BILL-1234583826,SUB-10001196,CUS-10814,2024-09-01,2024-09-15,119.99,0,13.85,133.84,133.84,2024-09-12,PayPal,Paid,2024-09-01
BILL-1234583827,SUB-10001196,CUS-10814,2024-10-01,2024-10-15,119.99,0,13.73,133.72,133.72,2024-10-11,PayPal,Paid,2024-10-01
BILL-1234583828,SUB-10001196,CUS-10814,2024-11-01,2024-11-15,119.99,26.36,12.31,158.66,158.66,2024-11-02,PayPal,Paid,2024-11-01
BILL-1234583829,SUB-10001196,CUS-10814,2024-12-01,2024-12-15,119.99,0,10.84,130.83,130.83,2024-12-13,Bank Transfer,Paid,2024-12-01
BILL-1234583830,SUB-10001196,CUS-10814,2025-01-01,2025-01-15,119.99,0,14,133.99,133.99,2025-01-07,Check,Paid,2025-01-01
BILL-1234583831,SUB-10001196,CUS-10814,2025-02-01,2025-02-15,119.99,0,11.06,131.05,131.05,2025-02-06,Credit Card,Paid,2025-02-01
BILL-1234583832,SUB-10001196,CUS-10814,2025-03-01,2025-03-15,119.99,0,12.23,132.22,132.22,2025-03-02,PayPal,Paid,2025-03-01
BILL-1234583833,SUB-10001196,CUS-10814,2025-04-01,2025-04-15,119.99,0,9.85,129.84,129.84,2025-04-09,Bank Transfer,Paid,2025-04-01
BILL-1234583834,SUB-10001196,CUS-10814,2025-05-01,2025-05-15,119.99,0,13,132.99,132.99,2025-05-11,Bank Transfer,Paid,2025-05-01
BILL-1234583835,SUB-10001196,CUS-10814,2025-06-01,2025-06-15,119.99,29.98,12.04,162.01,null,null,null,Late,2025-06-01
BILL-1234583836,SUB-10001197,CUS-10815,2024-01-01,2024-01-15,61.17,0,5.63,66.8,66.8,2024-01-06,Credit Card,Paid,2024-01-01
BILL-1234583837,SUB-10001197,CUS-10815,2024-02-01,2024-02-15,61.17,0,6.13,67.3,67.3,2024-02-14,Credit Card,Paid,2024-02-01
BILL-1234583838,SUB-10001197,CUS-10815,2024-03-01,2024-03-15,61.17,0,7.05,68.22,68.22,2024-03-09,PayPal,Paid,2024-03-01
BILL-1234583839,SUB-10001197,CUS-10815,2024-04-01,2024-04-15,61.17,0,6.99,68.16,68.16,2024-04-09,Check,Paid,2024-04-01
BILL-1234583840,SUB-10001197,CUS-10815,2024-05-01,2024-05-15,61.17,0,5.92,67.09,67.09,2024-05-07,Bank Transfer,Paid,2024-05-01
BILL-1234583841,SUB-10001197,CUS-10815,2024-06-01,2024-06-15,61.17,18.33,8.2,87.7,87.7,2024-06-06,Check,Paid,2024-06-01
BILL-1234583842,SUB-10001197,CUS-10815,2024-07-01,2024-07-15,61.17,6.55,6.06,73.78,73.78,2024-07-07,PayPal,Paid,2024-07-01
BILL-1234583843,SUB-10001197,CUS-10815,2024-08-01,2024-08-15,61.17,0,6.34,67.51,67.51,2024-08-17,Bank Transfer,Paid,2024-08-01
BILL-1234583844,SUB-10001197,CUS-10815,2024-09-01,2024-09-15,61.17,11.32,7.6,80.09,80.09,2024-09-08,Bank Transfer,Paid,2024-09-01
BILL-1234583845,SUB-10001197,CUS-10815,2024-10-01,2024-10-15,61.17,0,7.08,68.25,68.25,2024-10-14,Bank Transfer,Paid,2024-10-01
BILL-1234583846,SUB-10001197,CUS-10815,2024-11-01,2024-11-15,61.17,0,6.48,67.65,67.65,2024-11-02,PayPal,Paid,2024-11-01
BILL-1234583847,SUB-10001197,CUS-10815,2024-12-01,2024-12-15,61.17,0,6.64,67.81,67.81,2024-12-10,Check,Paid,2024-12-01
BILL-1234583848,SUB-10001197,CUS-10815,2025-01-01,2025-01-15,61.17,30.52,8.06,99.75,99.75,2025-01-05,PayPal,Paid,2025-01-01
BILL-1234583849,SUB-10001197,CUS-10815,2025-02-01,2025-02-15,61.17,0,6.42,67.59,67.59,2025-02-08,Check,Paid,2025-02-01
BILL-1234583850,SUB-10001197,CUS-10815,2025-03-01,2025-03-15,61.17,34.49,7.91,103.57,103.57,2025-03-15,Check,Paid,2025-03-01
BILL-1234583851,SUB-10001197,CUS-10815,2025-04-01,2025-04-15,61.17,11.38,8.45,81,null,null,null,Unpaid,2025-04-01
BILL-1234583852,SUB-10001197,CUS-10815,2025-05-01,2025-05-15,61.17,0,5.06,66.23,66.23,2025-05-05,Check,Paid,2025-05-01
BILL-1234583853,SUB-10001197,CUS-10815,2025-06-01,2025-06-15,61.17,0,7.07,68.24,68.24,2025-06-06,PayPal,Paid,2025-06-01
BILL-1234583854,SUB-10001198,CUS-10816,2024-10-01,2024-10-15,76.42,18.55,8.01,102.98,102.98,2024-10-08,Check,Paid,2024-10-01
BILL-1234583855,SUB-10001198,CUS-10816,2024-11-01,2024-11-15,76.42,0,6.54,82.96,82.96,2024-11-11,PayPal,Paid,2024-11-01
BILL-1234583856,SUB-10001198,CUS-10816,2024-12-01,2024-12-15,76.42,0,8.81,85.23,85.23,2024-12-11,Bank Transfer,Paid,2024-12-01
BILL-1234583857,SUB-10001198,CUS-10816,2025-01-01,2025-01-15,76.42,0,7.05,83.47,83.47,2025-01-02,Check,Paid,2025-01-01
BILL-1234583858,SUB-10001198,CUS-10816,2025-02-01,2025-02-15,76.42,0,6.59,83.01,83.01,2025-02-07,PayPal,Paid,2025-02-01
BILL-1234583859,SUB-10001198,CUS-10816,2025-03-01,2025-03-15,76.42,0,8.81,85.23,85.23,2025-03-09,PayPal,Paid,2025-03-01
BILL-1234583860,SUB-10001198,CUS-10816,2025-04-01,2025-04-15,76.42,0,8.35,84.77,84.77,2025-04-03,Bank Transfer,Paid,2025-04-01
BILL-1234583861,SUB-10001198,CUS-10816,2025-05-01,2025-05-15,76.42,0,6.56,82.98,82.98,2025-05-16,Bank Transfer,Paid,2025-05-01
BILL-1234583862,SUB-10001198,CUS-10816,2025-06-01,2025-06-15,76.42,0,9.13,85.55,null,null,null,Late,2025-06-01
BILL-1234583863,SUB-10001199,CUS-10817,2024-01-01,2024-01-15,66.42,0,6.91,73.33,73.33,2024-01-10,Bank Transfer,Paid,2024-01-01
BILL-1234583864,SUB-10001199,CUS-10817,2024-02-01,2024-02-15,66.42,0,7.35,73.77,73.77,2024-02-11,Bank Transfer,Paid,2024-02-01
BILL-1234583865,SUB-10001199,CUS-10817,2024-03-01,2024-03-15,66.42,0,6.41,72.83,72.83,2024-03-08,Bank Transfer,Paid,2024-03-01
BILL-1234583866,SUB-10001199,CUS-10817,2024-04-01,2024-04-15,66.42,21.02,9.58,97.02,97.02,2024-04-05,Credit Card,Paid,2024-04-01
BILL-1234583867,SUB-10001199,CUS-10817,2024-05-01,2024-05-15,66.42,0,6.62,73.04,73.04,2024-05-09,Credit Card,Paid,2024-05-01
BILL-1234583868,SUB-10001199,CUS-10817,2024-06-01,2024-06-15,66.42,0,7.74,74.16,74.16,2024-06-12,Check,Paid,2024-06-01
BILL-1234583869,SUB-10001199,CUS-10817,2024-07-01,2024-07-15,66.42,45.84,13.43,125.69,125.69,2024-07-08,Check,Paid,2024-07-01
BILL-1234583870,SUB-10001199,CUS-10817,2024-08-01,2024-08-15,66.42,0,5.7,72.12,72.12,2024-08-09,Bank Transfer,Paid,2024-08-01
BILL-1234583871,SUB-10001199,CUS-10817,2024-09-01,2024-09-15,66.42,0,7.31,73.73,73.73,2024-09-13,Check,Paid,2024-09-01
BILL-1234583872,SUB-10001199,CUS-10817,2024-10-01,2024-10-15,66.42,33.16,11.92,111.5,111.5,2024-10-04,Credit Card,Paid,2024-10-01
BILL-1234583873,SUB-10001199,CUS-10817,2024-11-01,2024-11-15,66.42,0,7.2,73.62,73.62,2024-11-17,Credit Card,Paid,2024-11-01
BILL-1234583874,SUB-10001199,CUS-10817,2024-12-01,2024-12-15,66.42,0,6.05,72.47,72.47,2024-12-18,Check,Paid,2024-12-01
BILL-1234583875,SUB-10001199,CUS-10817,2025-01-01,2025-01-15,66.42,28.95,8.13,103.5,103.5,2025-01-15,PayPal,Paid,2025-01-01
BILL-1234583876,SUB-10001199,CUS-10817,2025-02-01,2025-02-15,66.42,12.3,9.01,87.73,87.73,2025-02-16,PayPal,Paid,2025-02-01
BILL-1234583877,SUB-10001199,CUS-10817,2025-03-01,2025-03-15,66.42,0,5.86,72.28,72.28,2025-03-10,Credit Card,Paid,2025-03-01
BILL-1234583878,SUB-10001199,CUS-10817,2025-04-01,2025-04-15,66.42,44.8,9.4,120.62,120.62,2025-04-02,PayPal,Paid,2025-04-01
BILL-1234583879,SUB-10001199,CUS-10817,2025-05-01,2025-05-15,66.42,0,6.06,72.48,72.48,2025-05-09,Credit Card,Paid,2025-05-01
BILL-1234583880,SUB-10001199,CUS-10817,2025-06-01,2025-06-15,66.42,16.75,7.03,90.2,90.2,2025-06-11,Credit Card,Paid,2025-06-01
BILL-1234583881,SUB-10001200,CUS-10817,2024-01-01,2024-01-15,119.99,0,13.48,133.47,133.47,2024-01-02,PayPal,Paid,2024-01-01
BILL-1234583882,SUB-10001200,CUS-10817,2024-02-01,2024-02-15,119.99,0,10.47,130.46,130.46,2024-02-07,PayPal,Paid,2024-02-01
BILL-1234583883,SUB-10001200,CUS-10817,2024-03-01,2024-03-15,119.99,0,9.87,129.86,129.86,2024-03-10,Bank Transfer,Paid,2024-03-01
BILL-1234583884,SUB-10001200,CUS-10817,2024-04-01,2024-04-15,119.99,36.62,15.83,172.44,172.44,2024-04-11,Check,Paid,2024-04-01
BILL-1234583885,SUB-10001200,CUS-10817,2024-05-01,2024-05-15,119.99,30.84,16.59,167.42,167.42,2024-05-02,Bank Transfer,Paid,2024-05-01
BILL-1234583886,SUB-10001200,CUS-10817,2024-06-01,2024-06-15,119.99,0,14.09,134.08,134.08,2024-06-15,PayPal,Paid,2024-06-01
BILL-1234583887,SUB-10001200,CUS-10817,2024-07-01,2024-07-15,119.99,0,11.93,131.92,131.92,2024-07-05,Credit Card,Paid,2024-07-01
BILL-1234583888,SUB-10001200,CUS-10817,2024-08-01,2024-08-15,119.99,18.52,11.98,150.49,150.49,2024-08-03,Credit Card,Paid,2024-08-01
BILL-1234583889,SUB-10001200,CUS-10817,2024-09-01,2024-09-15,119.99,0,13.75,133.74,133.74,2024-09-10,Bank Transfer,Paid,2024-09-01
BILL-1234583890,SUB-10001200,CUS-10817,2024-10-01,2024-10-15,119.99,0,12,131.99,131.99,2024-10-05,Credit Card,Paid,2024-10-01
BILL-1234583891,SUB-10001200,CUS-10817,2024-11-01,2024-11-15,119.99,0,9.95,129.94,129.94,2024-11-06,Credit Card,Paid,2024-11-01
BILL-1234583892,SUB-10001200,CUS-10817,2024-12-01,2024-12-15,119.99,0,14.27,134.26,134.26,2024-12-02,PayPal,Paid,2024-12-01
BILL-1234583893,SUB-10001200,CUS-10817,2025-01-01,2025-01-15,119.99,10.15,12.49,142.63,142.63,2025-01-15,PayPal,Paid,2025-01-01
BILL-1234583894,SUB-10001200,CUS-10817,2025-02-01,2025-02-15,119.99,7.78,14.97,142.74,142.74,2025-02-05,PayPal,Paid,2025-02-01
BILL-1234583895,SUB-10001200,CUS-10817,2025-03-01,2025-03-15,119.99,0,10.2,130.19,130.19,2025-03-13,PayPal,Paid,2025-03-01
BILL-1234583896,SUB-10001200,CUS-10817,2025-04-01,2025-04-15,119.99,0,13.14,133.13,133.13,2025-04-15,Check,Paid,2025-04-01
BILL-1234583897,SUB-10001200,CUS-10817,2025-05-01,2025-05-15,119.99,0,13.83,133.82,133.82,2025-05-14,Credit Card,Paid,2025-05-01
BILL-1234583898,SUB-10001200,CUS-10817,2025-06-01,2025-06-15,119.99,0,11.84,131.83,90.29,2025-06-28,Credit Card,Partial,2025-06-01
BILL-1234583899,SUB-10001201,CUS-10818,2024-01-01,2024-01-15,156.17,0,18.14,174.31,174.31,2024-01-02,PayPal,Paid,2024-01-01
BILL-1234583900,SUB-10001201,CUS-10818,2024-02-01,2024-02-15,156.17,0,13.26,169.43,169.43,2024-02-04,Credit Card,Paid,2024-02-01
BILL-1234583901,SUB-10001201,CUS-10818,2024-03-01,2024-03-15,156.17,0,13.2,169.37,169.37,2024-03-03,Check,Paid,2024-03-01
BILL-1234583902,SUB-10001201,CUS-10818,2024-04-01,2024-04-15,156.17,0,13.94,170.11,170.11,2024-04-06,PayPal,Paid,2024-04-01
BILL-1234583903,SUB-10001201,CUS-10818,2024-05-01,2024-05-15,156.17,0,17.97,174.14,174.14,2024-05-02,Bank Transfer,Paid,2024-05-01
BILL-1234583904,SUB-10001201,CUS-10818,2024-06-01,2024-06-15,156.17,7.63,13.95,177.75,177.75,2024-07-06,Bank Transfer,Late,2024-06-01
BILL-1234583905,SUB-10001201,CUS-10818,2024-07-01,2024-07-15,156.17,0,18.53,174.7,174.7,2024-07-12,PayPal,Paid,2024-07-01
BILL-1234583906,SUB-10001201,CUS-10818,2024-08-01,2024-08-15,156.17,0,15.25,171.42,171.42,2024-08-12,Check,Paid,2024-08-01
BILL-1234583907,SUB-10001201,CUS-10818,2024-09-01,2024-09-15,156.17,0,14.12,170.29,81.99,2024-09-29,Bank Transfer,Partial,2024-09-01
BILL-1234583908,SUB-10001201,CUS-10818,2024-10-01,2024-10-15,156.17,0,16.92,173.09,173.09,2024-10-12,Bank Transfer,Paid,2024-10-01
BILL-1234583909,SUB-10001201,CUS-10818,2024-11-01,2024-11-15,156.17,0,17.43,173.6,173.6,2024-11-03,Credit Card,Paid,2024-11-01
BILL-1234583910,SUB-10001201,CUS-10818,2024-12-01,2024-12-15,156.17,0,18.16,174.33,174.33,2024-12-15,Check,Paid,2024-12-01
BILL-1234583911,SUB-10001201,CUS-10818,2025-01-01,2025-01-15,156.17,0,13.68,169.85,169.85,2025-01-06,Credit Card,Paid,2025-01-01
BILL-1234583912,SUB-10001201,CUS-10818,2025-02-01,2025-02-15,156.17,0,18.28,174.45,174.45,2025-02-06,Bank Transfer,Paid,2025-02-01
BILL-1234583913,SUB-10001201,CUS-10818,2025-03-01,2025-03-15,156.17,0,17.28,173.45,173.45,2025-03-06,Credit Card,Paid,2025-03-01
BILL-1234583914,SUB-10001201,CUS-10818,2025-04-01,2025-04-15,156.17,0,17.1,173.27,121.19,2025-04-21,Bank Transfer,Partial,2025-04-01
BILL-1234583915,SUB-10001201,CUS-10818,2025-05-01,2025-05-15,156.17,0,18.41,174.58,174.58,2025-05-15,PayPal,Paid,2025-05-01
BILL-1234583916,SUB-10001201,CUS-10818,2025-06-01,2025-06-15,156.17,0,14.22,170.39,170.39,2025-06-08,PayPal,Paid,2025-06-01
BILL-1234583917,SUB-10001203,CUS-10819,2024-01-01,2024-01-15,189.61,0,17.57,207.18,207.18,2024-01-17,Check,Paid,2024-01-01
BILL-1234583918,SUB-10001203,CUS-10819,2024-02-01,2024-02-15,189.61,7.03,23.27,219.91,219.91,2024-02-17,Bank Transfer,Paid,2024-02-01
BILL-1234583919,SUB-10001203,CUS-10819,2024-03-01,2024-03-15,189.61,0,15.94,205.55,205.55,2024-03-10,Check,Paid,2024-03-01
BILL-1234583920,SUB-10001203,CUS-10819,2024-04-01,2024-04-15,189.61,0,16.12,205.73,205.73,2024-04-06,Check,Paid,2024-04-01
BILL-1234583921,SUB-10001203,CUS-10819,2024-05-01,2024-05-15,189.61,22.81,22.93,235.35,235.35,2024-05-18,Credit Card,Paid,2024-05-01
BILL-1234583922,SUB-10001203,CUS-10819,2024-06-01,2024-06-15,189.61,29.6,25.84,245.05,245.05,2024-06-12,Check,Paid,2024-06-01
BILL-1234583923,SUB-10001203,CUS-10819,2024-07-01,2024-07-15,189.61,0,17.81,207.42,207.42,2024-07-04,Check,Paid,2024-07-01
BILL-1234583924,SUB-10001203,CUS-10819,2024-08-01,2024-08-15,189.61,29.13,23.06,241.8,241.8,2024-08-16,Credit Card,Paid,2024-08-01
BILL-1234583925,SUB-10001203,CUS-10819,2024-09-01,2024-09-15,189.61,39.2,25.87,254.68,254.68,2024-09-07,Check,Paid,2024-09-01
BILL-1234583926,SUB-10001203,CUS-10819,2024-10-01,2024-10-15,189.61,0,18.18,207.79,207.79,2024-10-07,Bank Transfer,Paid,2024-10-01
BILL-1234583927,SUB-10001203,CUS-10819,2024-11-01,2024-11-15,189.61,0,20.99,210.6,210.6,2024-11-12,Bank Transfer,Paid,2024-11-01
BILL-1234583928,SUB-10001203,CUS-10819,2024-12-01,2024-12-15,189.61,0,21.06,210.67,210.67,2024-12-15,Check,Paid,2024-12-01
BILL-1234583929,SUB-10001203,CUS-10819,2025-01-01,2025-01-15,189.61,0,20.52,210.13,210.13,2025-01-04,PayPal,Paid,2025-01-01
BILL-1234583930,SUB-10001203,CUS-10819,2025-02-01,2025-02-15,189.61,0,20.03,209.64,209.64,2025-02-11,Check,Paid,2025-02-01
BILL-1234583931,SUB-10001203,CUS-10819,2025-03-01,2025-03-15,189.61,0,20.88,210.49,67.39,2025-03-25,PayPal,Partial,2025-03-01
BILL-1234583932,SUB-10001203,CUS-10819,2025-04-01,2025-04-15,189.61,48.32,28.49,266.42,266.42,2025-04-12,Credit Card,Paid,2025-04-01
BILL-1234583933,SUB-10001203,CUS-10819,2025-05-01,2025-05-15,189.61,0,18.83,208.44,208.44,2025-05-07,Check,Paid,2025-05-01
BILL-1234583934,SUB-10001203,CUS-10819,2025-06-01,2025-06-15,189.61,44.23,25.75,259.59,259.59,2025-06-12,Bank Transfer,Paid,2025-06-01
BILL-1234583935,SUB-10001204,CUS-10819,2024-01-01,2024-01-15,171.29,0,13.8,185.09,185.09,2024-01-03,Check,Paid,2024-01-01
BILL-1234583936,SUB-10001204,CUS-10819,2024-02-01,2024-02-15,171.29,0,13.78,185.07,185.07,2024-02-03,Bank Transfer,Paid,2024-02-01
BILL-1234583937,SUB-10001204,CUS-10819,2024-03-01,2024-03-15,171.29,0,16.9,188.19,188.19,2024-03-08,Credit Card,Paid,2024-03-01
BILL-1234583938,SUB-10001204,CUS-10819,2024-04-01,2024-04-15,171.29,0,18.72,190.01,190.01,2024-04-17,Credit Card,Paid,2024-04-01
BILL-1234583939,SUB-10001204,CUS-10819,2024-05-01,2024-05-15,171.29,0,17.46,188.75,188.75,2024-05-18,Check,Paid,2024-05-01
BILL-1234583940,SUB-10001204,CUS-10819,2024-06-01,2024-06-15,171.29,16.08,17.45,204.82,204.82,2024-06-09,Bank Transfer,Paid,2024-06-01
BILL-1234583941,SUB-10001204,CUS-10819,2024-07-01,2024-07-15,171.29,0,19.83,191.12,191.12,2024-07-04,Credit Card,Paid,2024-07-01
BILL-1234583942,SUB-10001204,CUS-10819,2024-08-01,2024-08-15,171.29,13.83,20.87,205.99,205.99,2024-08-03,Bank Transfer,Paid,2024-08-01
BILL-1234583943,SUB-10001204,CUS-10819,2024-09-01,2024-09-15,171.29,0,20.04,191.33,191.33,2024-09-09,Credit Card,Paid,2024-09-01
BILL-1234583944,SUB-10001204,CUS-10819,2024-10-01,2024-10-15,171.29,0,15.98,187.27,187.27,2024-10-15,PayPal,Paid,2024-10-01
BILL-1234583945,SUB-10001204,CUS-10819,2024-11-01,2024-11-15,171.29,0,20.41,191.7,191.7,2024-11-15,Credit Card,Paid,2024-11-01
BILL-1234583946,SUB-10001204,CUS-10819,2024-12-01,2024-12-15,171.29,0,19.02,190.31,190.31,2024-12-18,Check,Paid,2024-12-01
BILL-1234583947,SUB-10001204,CUS-10819,2025-01-01,2025-01-15,171.29,0,15.15,186.44,186.44,2025-01-07,Bank Transfer,Paid,2025-01-01
BILL-1234583948,SUB-10001204,CUS-10819,2025-02-01,2025-02-15,171.29,45.31,25.89,242.49,242.49,2025-02-13,PayPal,Paid,2025-02-01
BILL-1234583949,SUB-10001204,CUS-10819,2025-03-01,2025-03-15,171.29,39.45,24.07,234.81,234.81,2025-03-03,PayPal,Paid,2025-03-01
BILL-1234583950,SUB-10001204,CUS-10819,2025-04-01,2025-04-15,171.29,13.35,19.41,204.05,204.05,2025-04-11,Credit Card,Paid,2025-04-01
BILL-1234583951,SUB-10001204,CUS-10819,2025-05-01,2025-05-15,171.29,0,19.36,190.65,190.65,2025-05-15,Bank Transfer,Paid,2025-05-01
BILL-1234583952,SUB-10001204,CUS-10819,2025-06-01,2025-06-15,171.29,0,20.02,191.31,191.31,2025-06-06,Credit Card,Paid,2025-06-01
BILL-1234583953,SUB-10001205,CUS-10819,2024-01-01,2024-01-15,249.61,0,24.74,274.35,274.35,2024-01-08,Credit Card,Paid,2024-01-01
BILL-1234583954,SUB-10001205,CUS-10819,2024-02-01,2024-02-15,249.61,0,25.05,274.66,274.66,2024-02-16,Check,Paid,2024-02-01
BILL-1234583955,SUB-10001205,CUS-10819,2024-03-01,2024-03-15,249.61,0,28.88,278.49,278.49,2024-03-10,Check,Paid,2024-03-01
BILL-1234583956,SUB-10001205,CUS-10819,2024-04-01,2024-04-15,249.61,5.5,24.61,279.72,279.72,2024-04-04,PayPal,Paid,2024-04-01
BILL-1234583957,SUB-10001205,CUS-10819,2024-05-01,2024-05-15,249.61,0,28.98,278.59,278.59,2024-05-14,Bank Transfer,Paid,2024-05-01
BILL-1234583958,SUB-10001205,CUS-10819,2024-06-01,2024-06-15,249.61,0,28.65,278.26,278.26,2024-06-03,Check,Paid,2024-06-01
BILL-1234583959,SUB-10001205,CUS-10819,2024-07-01,2024-07-15,249.61,0,26.92,276.53,276.53,2024-07-13,Check,Paid,2024-07-01
